name
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='密歇根大学安娜堡分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='纽约大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='新南威尔士大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='芝加哥大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='新加坡国立大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='曼彻斯特大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='哥伦比亚大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='墨尔本大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='伦敦政治经济学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='加州大学伯克利分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='西北大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='华威大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='牛津大学 '>"
name
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='克兰菲尔德大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='筑波大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='立命馆大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='吉林大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='同志社大学 '>"
